Wavelength [nm],Refractive Index (Re),Refractive Index (Im)
587.701462030378,4.14901953394862,0.139539617965894
588.194794115694,4.14725862328926,0.138710026760877
588.68812620101,4.14550907389841,0.13792223460237
589.181458286326,4.14377061179721,0.137196985893674
589.674790371642,4.14204296300679,0.136553996667936
590.168122456958,4.14032585354828,0.135996561371398
590.661454542274,4.13861900944284,0.135514782382656
591.15478662759,4.13692215671159,0.13509838933881
591.648118712906,4.13523502137567,0.13473711187696
592.141450798222,4.13355732945622,0.134420679634206
592.634782883539,4.13188880697438,0.134138822247647
593.128114968855,4.13022917995128,0.133881269354385
593.621447054171,4.12857817440807,0.133637750591517
594.114779139487,4.12693551636587,0.133397995596146
594.608111224803,4.12530093184583,0.13315173400537
595.101443310119,4.12367414686909,0.132888695456289
595.594775395435,4.12205488745677,0.132599518628643
596.088107480751,4.12044287963003,0.132282811142878
596.581439566067,4.11883784940999,0.131941308021893
597.074771651384,4.1172395228178,0.131577779129573
597.5681037367,4.11564762587458,0.131194994329803
598.061435822016,4.11406188460149,0.130795723486468
598.554767907332,4.11248202501965,0.130382736463455
599.048099992648,4.1109077731502,0.129958803124647
599.541432077964,4.10933885501428,0.12952669333393
600.03476416328,4.10777499663304,0.12908917695519
600.528096248596,4.10621592402759,0.128649022182003
601.021428333912,4.10466136321909,0.128208343978081
601.514760419228,4.10311104022867,0.127767614978019
602.008092504544,4.10156468107747,0.127327053794411
602.501424589861,4.10002201178662,0.126886879039854
602.994756675177,4.09848275837727,0.126447309326941
603.488088760493,4.09694664687054,0.12600856326827
603.981420845809,4.09541340328758,0.125570859476434
604.474752931125,4.09388275364953,0.125134416564029
604.968085016441,4.09235442397752,0.12469945314365
605.461417101757,4.09082814029268,0.124266243103766
605.954749187073,4.08930362861617,0.123835451454249
606.448081272389,4.0877806149691,0.12340791192159
606.941413357705,4.08625882537263,0.122984458896759
607.434745443022,4.08473798584789,0.122565926770727
607.928077528338,4.08321782241602,0.122153149934465
608.421409613654,4.08169806109814,0.121746962778943
608.91474169897,4.08017842791541,0.121348199695131
609.408073784286,4.07865864888896,0.120957695074001
609.901405869602,4.07713845003992,0.120576283306522
610.394737954918,4.07561755738944,0.120204487854169
610.888070040234,4.07409569695865,0.119840848678137
611.38140212555,4.07257259476868,0.119483126414396
611.874734210866,4.07104797684068,0.119129079844962
612.368066296182,4.06952156919579,0.118776467751851
612.861398381499,4.06799309785513,0.118423048917079
613.354730466815,4.06646228883985,0.118066582122663
613.848062552131,4.06492886817109,0.117704826150618
614.341394637447,4.06339256186997,0.117335539782962
614.834726722763,4.06185310746303,0.116956481801711
615.328058808079,4.0603104330994,0.11656541098888
615.821390893395,4.05876462372886,0.11616028268832
616.314722978711,4.05721576896119,0.115741636089392
616.808055064027,4.05566395840619,0.115311831194143
617.301387149343,4.05410928167362,0.114873266075523
617.79471923466,4.05255182837326,0.114428338806485
618.288051319976,4.05099168811491,0.11397944745998
618.781383405292,4.04942895050834,0.11352899010896
619.274715490608,4.04786370516333,0.113079364826375
619.768047575924,4.04629604168966,0.112632969685178
620.26137966124,4.04472604969712,0.1121921993624
620.754711746556,4.04315381879548,0.111759161562383
621.248043831872,4.04157943859453,0.111335463297036
621.741375917188,4.04000299870405,0.110922661241695
622.234708002504,4.03842458873381,0.110522312071694
622.72804008782,4.03684429829361,0.110135972462368
623.221372173137,4.03526221699321,0.109765199089054
623.714704258453,4.03367843444241,0.109411548627086
624.208036343769,4.03209304025098,0.1090765777518
624.701368429085,4.03050612402871,0.108761843138531
625.194700514401,4.02891777538537,0.108468901462614
625.688032599717,4.02732808393075,0.10819930825581
626.181364685033,4.02573713927462,0.107951419137165
626.674696770349,4.02414503102678,0.107713396889967
627.168028855665,4.02255184879699,0.107471379272787
627.661360940982,4.02095768219505,0.107211504044196
628.154693026298,4.01936262083072,0.106919908962767
628.648025111614,4.0177667543138,0.10658273178707
629.14135719693,4.01617017225407,0.106186110275677
629.634689282246,4.0145729642613,0.105716182187159
630.128021367562,4.01297521994527,0.105159085280088
630.621353452878,4.01137702891578,0.104500957313036
631.114685538194,4.00977848078259,0.103728816241982
631.60801762351,4.00817966515549,0.102851291303552
632.101349708826,4.00658067164426,0.101899410741773
632.594681794142,4.00498158985869,0.100905240606738
633.088013879459,4.00338250940855,0.0999008469485384
633.581345964775,4.00178351990362,0.0989182958172651
634.074678050091,4.00018471095369,0.0979896532630097
634.568010135407,3.99858617216854,0.0971469853358641
635.061342220723,3.99698799315794,0.0964223580859196
635.554674306039,3.99539026353168,0.0958478115123499
636.048006391355,3.99379307289954,0.095441966999721
636.541338476671,3.99219651087131,0.0951881596432309
637.034670561987,3.99060066705675,0.0950639934598311
637.528002647303,3.98900561747176,0.0950470724664731
638.02133473262,3.9874113362386,0.0951150006801085
638.514666817936,3.98581775124641,0.0952453821176886
639.007998903252,3.98422479015389,0.0954158207961649
639.501330988568,3.98263238061975,0.095603920732489
639.994663073884,3.98104045030267,0.0957872859436122
640.4879951592,3.97944892686135,0.0959435451298281
640.981327244516,3.97785773795449,0.096057700447563
641.474659329832,3.97626681124079,0.0961324065522397
641.967991415148,3.97467607437895,0.0961729046141871
642.461323500464,3.97308545502766,0.0961844358037338
642.95465558578,3.97149488084562,0.0961722412912089
643.447987671097,3.96990427949153,0.096141562246941
643.941319756413,3.96831357862408,0.0960976398412591
644.434651841729,3.96672270590197,0.0960457152444919
644.927983927045,3.96513158898391,0.0959910296269684
645.421316012361,3.96354015552858,0.0959388241590173
645.914648097677,3.96194833319469,0.0958941636463088
