wavelength,tx,ty
601.4589966014387,0.4941809885605198,0.6407116782492899
601.9204654229743,0.49886766168132163,0.6417125154923318
602.38193424451,0.5035047004029813,0.6427277607470905
602.8434030660458,0.5080920190336757,0.643757159938199
603.3048718875815,0.5126295318815824,0.6448004589902905
603.7663407091172,0.517117153254879,0.6458574038279978
604.227809530653,0.5215547974617429,0.6469277403759545
604.6892783521887,0.5259423788103521,0.6480112145587935
605.1507471737244,0.5302798116088837,0.6491075723011479
605.6122159952602,0.534567010165516,0.6502165595276509
606.0736848167959,0.5388038887884262,0.6513379221629357
606.5351536383316,0.542990361785792,0.6524714061316355
606.9966224598674,0.5471263434657909,0.6536167573583832
607.4580912814031,0.5512117481366009,0.6547737217678121
607.9195601029388,0.5552464901063994,0.6559420452845554
608.3810289244745,0.559230483683364,0.657121473833246
608.8424977460102,0.5631636431756715,0.6583117533385171
609.303966567546,0.5670458828915023,0.6595126297250025
609.7654353890816,0.5708771171390306,0.6607238489173342
610.2269042106175,0.5746572602264368,0.6619451568401465
610.6883730321531,0.578386226461896,0.6631762994180715
611.1498418536888,0.5820639301535879,0.6644170225757431
611.6113106752246,0.5856902856096893,0.665667072237794
612.0727794967603,0.5892652071383782,0.6669261943288576
612.534248318296,0.5927886090478317,0.6681941347735669
612.9957171398318,0.5962604056462276,0.6694706394965553
613.4571859613675,0.5996805112417437,0.6707554544224554
613.9186547829032,0.6030488401425576,0.6720483254759011
614.380123604439,0.6063653066568471,0.673348998581525
614.8415924259747,0.6096298250927893,0.67465721966396
615.3030612475104,0.6128423097585621,0.6759727346478399
615.7645300690461,0.6160026749623434,0.6772952894577975
616.2259988905819,0.6191108350123105,0.6786246300184662
616.6874677121176,0.6221667042166411,0.6799605022544788
617.1489365336533,0.6251701968835129,0.6813026520904685
617.6104053551891,0.6281212273211034,0.6826508254510686
618.0718741767248,0.6310197098375907,0.684004768260912
618.5333429982604,0.6338655587411511,0.685364226444632
618.9948118197963,0.6366586883399643,0.686728945926862
619.4562806413319,0.6393990142105861,0.6880986726322346
619.9177494628677,0.6420866636541755,0.689473151913742
620.3792182844034,0.6447222109620533,0.6908518466143057
620.8406871059391,0.6473062871565619,0.6922334814430022
621.3021559274748,0.6498395232600406,0.6936166620555811
621.7636247490105,0.6523225502948296,0.694999994107793
622.2250935705463,0.6547559992832691,0.6963820832553874
622.686562392082,0.6571405012476988,0.6977615351541151
623.1480312136177,0.6594766872104598,0.699136955459726
623.6095000351535,0.6617651881938913,0.7005069498279702
624.0709688566892,0.6640066352203339,0.7018701239145979
624.5324376782249,0.6662016593121275,0.7032250833753592
624.9939064997607,0.6683508914916124,0.7045704338660046
625.4553753212964,0.6704549627811289,0.7059047810422836
625.9168441428321,0.672514504203017,0.707226730559947
